Car ID,Car Name,Year,Age of Car,Distance,Owner,Fuel,Location,Drive,Type,Price,Ratings,Safety Rating,Color
2305,Maruti Alto K10,2010,14,95418,2,PETROL,MH-14,Manual,HatchBack,166000,3,3,Black
2306,Maruti Swift,2019,5,40584,1,PETROL,UP-53,Manual,HatchBack,561000,2,2,Black
2307,Maruti Swift,2013,11,97424,1,PETROL,DL-3C,Manual,HatchBack,325000,1,3,Black
2308,Honda City,2017,7,76320,2,PETROL,MH-01,Automatic,Sedan,862000,1,1,White
2309,Maruti Wagon R 1.0,2018,6,71723,1,CNG,MH-12,Manual,HatchBack,446000,5,1,Black
2310,Skoda Rapid,2017,7,56859,1,PETROL,KA-01,Manual,Sedan,782000,3,1,Red
2311,Hyundai Verna,2013,11,74281,1,DIESEL,MH-14,Manual,Sedan,683000,4,1,Blue
2312,Volkswagen Ameo,2017,7,33970,1,DIESEL,MH-12,Automatic,Sedan,797350,3,5,Black
2313,Renault Duster,2016,8,118214,2,DIESEL,TS-10,Automatic,SUV,671000,3,1,Blue
2314,Maruti S PRESSO,2020,4,29963,1,PETROL,HR-26,Manual,HatchBack,410000,1,3,Black
2315,Honda Amaze,2016,8,60660,2,PETROL,MP-09,Manual,Sedan,419000,2,5,White
2316,Hyundai Grand i10,2015,9,74219,3,PETROL,MH-12,Manual,HatchBack,421000,4,2,White
2317,Hyundai Creta,2019,5,88561,1,DIESEL,HR-85,Manual,SUV,965000,1,5,White
2318,Honda WR-V,2017,7,78249,1,DIESEL,TS-10,Manual,SUV,773000,5,5,Black
2319,Hyundai Elite i20,2020,4,43973,1,PETROL,RJ-45,Manual,HatchBack,637000,5,1,Orange
2320,Maruti Swift,2015,9,32840,2,PETROL,GJ-01,Manual,HatchBack,488000,5,3,Blue
2321,Honda Amaze,2018,6,87335,1,CNG,MH-02,Automatic,Sedan,636000,1,4,Red
2322,Maruti Swift Dzire,2016,8,90480,1,PETROL,UP-32,Manual,Sedan,677000,4,4,White
2323,Maruti Celerio,2019,5,47671,1,PETROL,GJ-19,Manual,HatchBack,510000,3,5,White
2324,Maruti Alto K10,2013,11,62437,2,PETROL,AP-28,Manual,HatchBack,239000,3,2,Black
2325,Maruti Swift,2014,10,31946,1,PETROL,MH-05,Manual,HatchBack,432000,3,4,White
2326,Hyundai Grand i10,2014,10,55842,2,PETROL,WB-08,Manual,HatchBack,361000,5,5,Red
2327,Maruti Celerio,2018,6,66387,2,PETROL,HR-26,Automatic,HatchBack,441000,2,2,Black
2328,Honda WR-V,2017,7,40959,1,PETROL,KA-05,Manual,SUV,790000,3,1,White
2329,Hyundai Grand i10,2016,8,31300,1,PETROL,MH-46,Manual,HatchBack,469000,4,4,White
2330,Maruti Dzire,2019,5,93813,1,DIESEL,MH-47,Automatic,Sedan,574000,2,2,Orange
2331,Maruti Wagon R 1.0,2014,10,94853,1,CNG,MH-04,Manual,HatchBack,315000,3,3,Black
2332,Maruti Swift,2012,12,35195,1,PETROL,KA-51,Manual,HatchBack,446000,3,1,Black
2333,Maruti Dzire,2022,2,84316,1,PETROL,DL-1C,Manual,Sedan,524000,1,4,Black
2334,Hyundai i10,2011,13,120084,1,PETROL,TN-40,Manual,HatchBack,195000,2,3,Blue
2335,Tata NEXON,2021,3,12973,1,PETROL,MH-05,Manual,SUV,940000,4,2,Red
2336,Maruti Wagon R 1.0,2014,10,21799,1,PETROL,MH-04,Manual,HatchBack,351000,2,2,Black
2337,KIA CARENS,2022,2,10988,1,PETROL,KA-11,Manual,SUV,1660000,5,3,Blue
2338,Maruti Baleno,2019,5,53627,1,PETROL,KA-53,Automatic,HatchBack,745000,4,5,Blue
2339,Maruti New Wagon-R,2020,4,67846,1,PETROL,UP-32,Manual,HatchBack,474000,2,3,Red
2340,Honda Jazz,2017,7,69745,1,PETROL,GJ-01,Manual,HatchBack,498000,4,4,White
2341,Honda WR-V,2017,7,59930,2,PETROL,KA-01,Manual,SUV,777000,1,2,Black
2342,Maruti Alto K10,2010,14,41987,1,PETROL,KA-25,Manual,HatchBack,234000,3,3,Blue
2343,Maruti Swift,2017,7,124644,1,DIESEL,UP-16,Manual,HatchBack,486000,1,1,Orange
2344,Maruti Alto K10,2017,7,74155,2,PETROL,PB-08,Manual,HatchBack,341000,5,4,White
2345,Ford FREESTYLE,2018,6,77281,1,PETROL,KL-39,Manual,SUV,478000,2,1,White
2346,Maruti XL6,2020,4,27295,1,PETROL,MH-12,Manual,SUV,1038000,5,5,Red
2347,Mahindra KUV 100 NXT,2018,6,46328,1,PETROL,KA-03,Manual,SUV,605000,4,3,Red
2348,Maruti Swift,2019,5,57265,1,PETROL,KA-19,Manual,HatchBack,643000,2,2,Black
2349,Maruti Swift Dzire,2014,10,52515,1,PETROL,DL-12,Manual,Sedan,377000,3,1,White
2350,Nissan MAGNITE,2022,2,11097,1,PETROL,UP-16,Manual,SUV,622000,1,2,White
2351,Hyundai Grand i10,2019,5,25714,1,PETROL,GJ-03,Manual,HatchBack,567000,1,4,Blue
2352,Honda City,2020,4,102002,1,DIESEL,TN-73,Manual,Sedan,478700,4,5,Blue
2353,Hyundai Elite i20,2016,8,55766,1,PETROL,TS-08,Manual,HatchBack,632000,4,1,Red
2354,Hyundai Creta,2016,8,65531,1,PETROL,DL-7C,Manual,SUV,716000,2,1,Black
2355,Renault Kwid,2018,6,9889,1,PETROL,DL-12,Manual,HatchBack,350000,4,4,White
2356,Datsun Redi Go,2018,6,72869,2,PETROL,KA-19,Manual,HatchBack,269000,3,2,Red
2357,Maruti Baleno,2019,5,17136,2,PETROL,GJ-01,Manual,HatchBack,588000,5,2,White
2358,Hyundai Grand i10,2018,6,18461,1,PETROL,KA-03,Automatic,HatchBack,709000,3,4,White
2359,Tata NEXON,2021,3,26606,1,DIESEL,GJ-18,Automatic,SUV,1084000,3,2,Orange
2360,Maruti Ciaz,2016,8,61392,1,PETROL,MH-01,Manual,Sedan,566000,1,2,Black
2361,Honda City,2018,6,76483,2,PETROL,GJ-06,Manual,Sedan,658000,1,4,Blue
2362,Hyundai AURA,2020,4,60123,1,PETROL,TN-02,Manual,Sedan,615000,5,1,Black
2363,Hyundai i10,2011,13,63418,1,PETROL,RJ-14,Manual,HatchBack,237000,3,3,White
2364,Maruti Alto K10,2018,6,72531,1,PETROL,MP-04,Manual,HatchBack,378000,3,2,White
2365,Honda Amaze,2019,5,44514,1,PETROL,BR-01,Manual,Sedan,479000,4,1,Orange
2366,Honda City,2012,12,60745,2,PETROL,MH-01,Automatic,Sedan,358000,4,2,White
2367,Maruti S Cross,2017,7,99331,2,DIESEL,UP-32,Manual,SUV,577000,3,1,White
2368,Honda Jazz,2021,3,35562,1,PETROL,KA-20,Manual,HatchBack,850000,5,4,Black
2369,Hyundai GRAND I10 NIOS,2021,3,17686,1,CNG,UP-32,Manual,HatchBack,656000,1,4,Red
2370,Maruti Wagon R 1.0,2016,8,46335,2,PETROL,TS-08,Manual,HatchBack,371000,1,4,White
2371,Maruti New Wagon-R,2020,4,21533,1,PETROL,GJ-08,Manual,HatchBack,506000,5,4,White
2372,Hyundai Elite i20,2020,4,54317,1,PETROL,GJ-12,Automatic,HatchBack,803000,2,2,Red
2373,Honda City,2018,6,32795,2,PETROL,MH-12,Automatic,Sedan,633000,1,3,Black
2374,Maruti Wagon R 1.0,2018,6,25425,1,PETROL,MH-03,Manual,HatchBack,401000,1,3,Black
2375,Renault Kwid,2021,3,25312,1,PETROL,GJ-03,Manual,HatchBack,403000,4,1,Black
2376,Maruti Wagon R 1.0,2017,7,62162,1,CNG,MH-05,Manual,HatchBack,374000,5,5,White
2377,Datsun Go,2014,10,62884,1,PETROL,WB-24,Manual,HatchBack,179000,3,2,Black
2378,Hyundai i20,2013,11,56022,3,PETROL,TN-01,Manual,HatchBack,348000,3,2,Red
2379,Honda Amaze,2013,11,95303,1,PETROL,GJ-05,Manual,Sedan,674000,1,2,Red
2380,Maruti Swift,2015,9,74704,1,DIESEL,MH-14,Manual,HatchBack,613000,5,4,White
2381,Hyundai Grand i10,2018,6,24039,1,CNG,DL-8C,Manual,HatchBack,476000,1,5,Blue
2382,Hyundai Eon,2018,6,26726,1,PETROL,MH-46,Manual,HatchBack,374000,3,4,Black
2383,Hyundai New Elantra,2018,6,44123,1,PETROL,TS-09,Automatic,Lux_sedan,1253000,5,2,Red
2384,Hyundai Elite i20,2015,9,48581,1,PETROL,MH-34,Manual,HatchBack,539000,4,1,White
2385,Honda City,2019,5,78332,1,DIESEL,DL-1C,Automatic,Sedan,618000,5,2,Orange
2386,Honda Amaze,2015,9,97135,2,PETROL,DL-3C,Manual,Sedan,392000,5,5,White
2387,Maruti Ritz,2011,13,124712,1,DIESEL,KA-53,Manual,HatchBack,376000,2,1,Blue
2388,Maruti Swift,2013,11,97871,2,DIESEL,KA-02,Manual,HatchBack,504000,1,2,Blue
2389,Hyundai Elite i20,2017,7,55378,1,PETROL,KA-53,Manual,HatchBack,614000,5,4,Black
2390,Maruti Alto 800,2016,8,88255,2,PETROL,KA-41,Manual,HatchBack,278000,3,3,Black
2391,Tata ALTROZ,2021,3,52134,1,PETROL,GJ-15,Manual,HatchBack,802000,5,5,Red
2392,Maruti Alto K10,2017,7,45497,1,PETROL,KA-02,Manual,HatchBack,380000,1,1,White
2393,Honda City,2016,8,51618,2,PETROL,WB-06,Manual,Sedan,440000,2,2,Black
2394,Hyundai Elite i20,2017,7,37369,1,PETROL,TS-07,Manual,HatchBack,681000,4,4,Red
2395,Maruti New Wagon-R,2022,2,13586,1,CNG,TN-03,Manual,HatchBack,682000,4,2,Black
2396,Maruti Wagon R 1.0,2014,10,54179,1,PETROL,GJ-01,Manual,HatchBack,335000,2,3,Red
2397,Renault Kwid,2018,6,74022,2,PETROL,KA-53,Automatic,HatchBack,396000,1,1,White
2398,Tata Tiago,2017,7,46667,2,PETROL,TN-13,Automatic,HatchBack,488000,4,4,White
2399,Maruti Swift,2021,3,118937,1,PETROL,TN-40,Manual,HatchBack,595000,2,2,Blue
2400,Maruti Swift,2015,9,52763,1,PETROL,MH-20,Manual,HatchBack,498000,1,1,Blue
2401,Maruti Alto K10,2016,8,55446,1,PETROL,HR-26,Manual,HatchBack,326000,3,5,Blue
2402,Maruti Swift Dzire,2016,8,9323,1,PETROL,KA-01,Automatic,Sedan,786000,3,4,Black
2403,Ford Ecosport,2017,7,93866,2,DIESEL,MP-09,Manual,SUV,637000,5,3,Black
2404,Hyundai Grand i10,2014,10,98211,2,PETROL,KA-19,Manual,HatchBack,398000,5,3,Red
2405,Maruti Alto 800,2016,8,48071,1,PETROL,TS-08,Manual,HatchBack,322000,4,2,White
2406,Maruti Vitara Brezza,2019,5,58894,1,DIESEL,DL-3C,Manual,SUV,725000,1,1,Black
2407,Renault Kiger,2021,3,2634,1,PETROL,UP-16,Automatic,HatchBack,920000,5,4,Black
2408,Maruti Wagon R 1.0,2016,8,46563,2,PETROL,TS-11,Manual,HatchBack,401000,3,5,Red
2409,Hyundai Verna,2018,6,10168,1,PETROL,GJ-06,Automatic,Sedan,1019000,1,1,White
2410,Maruti Swift Dzire,2010,14,82291,1,PETROL,KA-51,Manual,Sedan,513000,1,4,Black
2411,Ford Ecosport,2019,5,45739,1,PETROL,HR-26,Manual,SUV,726000,5,5,Black
2412,Maruti Ciaz,2016,8,77710,2,DIESEL,KA-04,Manual,Sedan,393000,5,5,Black
2413,Hyundai Creta,2018,6,58057,2,DIESEL,UP-16,Automatic,SUV,1007000,5,4,Blue
2414,Maruti Alto 800,2015,9,19219,1,PETROL,MH-05,Manual,HatchBack,260000,2,1,Blue
2415,Maruti Alto 800,2013,11,75102,2,PETROL,TN-18,Manual,HatchBack,226000,1,1,White
2416,Hyundai i10,2011,13,101142,1,PETROL,TN-40,Manual,HatchBack,180000,1,4,Black
2417,Maruti Swift Dzire,2016,8,53258,1,DIESEL,MH-05,Automatic,Sedan,803000,5,4,Red
2418,Tata TIGOR,2018,6,36546,2,PETROL,CH-01,Manual,Sedan,931000,2,1,Black
2419,Tata NEXON,2021,3,21344,1,DIESEL,BR-06,Manual,SUV,849000,5,4,Red
2420,Maruti Alto K10,2011,13,76371,2,PETROL,TN-02,Manual,HatchBack,242000,4,4,Black
2421,Honda Amaze,2019,5,16645,1,PETROL,DL-10,Manual,Sedan,729000,2,4,Black
2422,Honda City,2016,8,86290,1,PETROL,GJ-23,Manual,Sedan,757000,3,4,Blue
2423,Maruti Alto 800,2015,9,24509,1,PETROL,UP-14,Manual,HatchBack,251000,4,5,White
2424,Maruti Swift,2015,9,60559,1,PETROL,RJ-14,Manual,HatchBack,434000,1,4,Black
2425,Maruti Wagon R Stingray,2015,9,12034,2,PETROL,BR-01,Manual,HatchBack,360000,1,1,White
2426,Hyundai Grand i10,2018,6,88479,1,DIESEL,TS-07,Manual,HatchBack,553000,1,1,Black
2427,Maruti Wagon R Stingray,2015,9,16262,2,PETROL,BR-01,Manual,HatchBack,363000,4,1,White
2428,Maruti Alto,2022,2,13095,1,PETROL,TN-11,Manual,HatchBack,432000,4,5,White
2429,Hyundai Elite i20,2015,9,44221,3,PETROL,WB-32,Manual,HatchBack,374000,5,2,Red
2430,Honda City,2016,8,66638,1,PETROL,UP-32,Manual,Sedan,565500,4,5,Blue
2431,Hyundai Elite i20,2017,7,29201,2,PETROL,MH-02,Manual,HatchBack,561000,2,1,Black
2432,Maruti Swift Dzire,2015,9,67064,1,PETROL,UP-14,Manual,Sedan,353000,4,5,Blue
2433,Maruti XL6,2021,3,44462,2,PETROL,TS-09,Automatic,SUV,1217000,4,2,Black
2434,Hyundai Eon,2016,8,44583,2,PETROL,TN-85,Manual,HatchBack,345000,5,5,Blue
2435,Maruti Ritz,2013,11,40973,1,PETROL,MH-02,Manual,HatchBack,301000,1,4,Black
2436,Maruti Celerio,2018,6,29484,1,PETROL,KA-41,Manual,HatchBack,535000,2,2,Blue
2437,Maruti Alto 800,2019,5,20950,2,PETROL,GJ-27,Manual,HatchBack,334000,3,5,Blue
2438,Maruti Baleno,2019,5,37865,1,PETROL,MH-47,Manual,HatchBack,645000,3,1,Black
2439,Datsun Redi Go,2018,6,51607,2,PETROL,KA-02,Automatic,HatchBack,320000,5,3,Red
2440,Renault Kwid,2020,4,47464,1,PETROL,TN-73,Manual,HatchBack,449800,4,2,White
2441,Hyundai NEW SANTRO,2021,3,53051,1,CNG,DL-7C,Manual,HatchBack,526000,4,4,Black
2442,Honda Amaze,2018,6,47914,1,PETROL,DL-14,Manual,Sedan,605000,5,1,Red
2443,Honda Civic,2019,5,94786,2,DIESEL,MH-14,Manual,Sedan,1359000,2,1,Black
2444,Maruti S Cross,2020,4,19475,2,PETROL,HR-26,Automatic,SUV,942000,3,1,Red
2445,Maruti Alto 800,2017,7,32328,1,PETROL,TN-02,Manual,HatchBack,322000,3,2,White
2446,Honda City,2015,9,19634,1,PETROL,MH-47,Manual,Sedan,566000,2,4,Red
2447,Maruti Dzire,2019,5,20981,1,PETROL,DL-3C,Manual,Sedan,646000,2,2,Blue
2448,Hyundai Creta,2016,8,78990,1,DIESEL,HR-36,Manual,SUV,746000,3,5,Orange
2449,Honda Amaze,2015,9,105227,1,PETROL,TN-40,Manual,Sedan,403000,2,1,White
2450,Maruti Wagon R 1.0,2014,10,21917,2,PETROL,TN-02,Manual,HatchBack,372000,4,1,White
2451,Hyundai Creta,2017,7,24459,2,PETROL,KA-51,Automatic,SUV,1061000,4,4,Blue
2452,Hyundai Grand i10,2015,9,60289,1,PETROL,KA-51,Manual,HatchBack,476000,5,1,White
2453,Hyundai Verna,2016,8,90102,1,DIESEL,AP-09,Manual,Sedan,553000,1,2,Black
2454,Hyundai Verna,2017,7,109832,2,PETROL,TN-40,Manual,Sedan,525000,4,5,Black
2455,Honda City,2014,10,62015,2,PETROL,AP-13,Automatic,Sedan,622000,1,1,Red
2456,Mahindra XUV500,2018,6,50965,1,DIESEL,DL-10,Manual,Lux_SUV,1045000,1,5,Black
2457,Honda CRV,2015,9,54873,2,PETROL,MH-03,Automatic,Lux_SUV,964000,3,5,White
2458,Volkswagen Ameo,2018,6,90811,1,PETROL,PB-36,Manual,Sedan,465000,2,2,Red
2459,Honda Jazz,2017,7,74151,2,PETROL,MH-12,Automatic,HatchBack,676000,4,2,White
2460,Maruti Alto,2021,3,25869,1,PETROL,GJ-01,Manual,HatchBack,383000,5,3,Orange
2461,Honda City,2020,4,49189,1,PETROL,TN-15,Manual,Sedan,492000,4,5,Red
2462,Maruti Swift,2018,6,70028,1,PETROL,KA-04,Automatic,HatchBack,706000,5,3,White
2463,Honda Amaze,2016,8,56070,2,DIESEL,TN-14,Manual,Sedan,703000,2,2,White
2464,Maruti Wagon R 1.0,2017,7,23885,1,PETROL,TN-68,Manual,HatchBack,441000,1,5,Black
2465,Maruti Wagon R 1.0,2013,11,77907,1,PETROL,MH-46,Manual,HatchBack,308000,1,1,Red
2466,Maruti Swift Dzire,2013,11,57512,1,PETROL,MH-02,Manual,Sedan,467000,4,3,Blue
2467,Renault Kwid,2022,2,6624,1,PETROL,DL-12,Manual,HatchBack,509000,3,2,Black
2468,Hyundai Grand i10,2014,10,38490,1,PETROL,MH-02,Manual,HatchBack,369000,3,3,Red
2469,Hyundai Santro Xing,2012,12,51860,1,PETROL,DL-10,Manual,HatchBack,221000,4,1,Orange
2470,Honda Jazz,2018,6,71165,2,PETROL,KA-04,Automatic,HatchBack,690000,5,2,Black
2471,Ford Ecosport,2016,8,97711,1,DIESEL,HR-30,Manual,SUV,485000,1,5,White
2472,Tata Tiago,2020,4,29600,1,PETROL,MP-04,Manual,HatchBack,477000,3,2,White
2473,Honda Amaze,2014,10,93416,1,PETROL,DL-1C,Manual,Sedan,342000,2,5,Blue
2474,Maruti New Wagon-R,2019,5,29548,1,PETROL,HR-51,Manual,HatchBack,538000,1,5,Red
2475,Ford Ecosport,2016,8,54909,2,PETROL,KA-03,Automatic,SUV,719000,4,3,Black
2476,Hyundai Creta,2016,8,71521,1,PETROL,WB-02,Manual,SUV,677000,1,4,Black
2477,Honda Brio,2015,9,41595,2,PETROL,MP-09,Manual,HatchBack,373000,3,4,Red
2478,Skoda Rapid,2019,5,44187,1,PETROL,MH-12,Manual,Sedan,878000,3,3,Red
2479,Maruti Baleno,2015,9,45242,1,PETROL,DL-5C,Manual,HatchBack,498000,3,4,White
2480,Maruti Swift,2018,6,95774,1,PETROL,TS-13,Automatic,HatchBack,636000,1,4,White
2481,Maruti Wagon R 1.0,2012,12,88986,1,CNG,MH-03,Manual,HatchBack,276000,4,4,Red
2482,Honda Jazz,2010,14,97943,1,PETROL,DL-7C,Manual,HatchBack,194000,1,4,Blue
2483,Maruti Baleno,2017,7,32062,1,PETROL,DL-14,Manual,HatchBack,581000,5,3,White
2484,Maruti Swift,2020,4,46549,2,PETROL,GJ-01,Manual,HatchBack,565000,1,2,Black
2485,Maruti Alto 800,2013,11,76653,2,PETROL,MH-06,Manual,HatchBack,233000,3,5,Black
2486,Hyundai Grand i10,2017,7,26928,2,PETROL,MH-48,Manual,HatchBack,443000,5,2,Red
2487,Maruti Swift,2012,12,114012,3,DIESEL,MH-03,Manual,HatchBack,348000,2,1,Orange
2488,Maruti Alto 800,2016,8,43717,1,PETROL,GJ-01,Manual,HatchBack,294000,4,4,Black
2489,Maruti Ciaz,2017,7,104073,2,PETROL,TN-40,Manual,Sedan,623000,3,1,Orange
2490,Honda Brio,2012,12,66201,2,PETROL,MH-12,Manual,HatchBack,279000,3,1,Red
2491,Maruti Celerio,2018,6,70689,1,PETROL,KL-40,Automatic,HatchBack,495000,4,5,Red
2492,Hyundai Grand i10,2015,9,61105,1,PETROL,KA-05,Manual,HatchBack,507000,1,2,White
2493,Maruti Ciaz,2015,9,63920,1,DIESEL,GJ-01,Automatic,Sedan,750000,1,1,Black
2494,Honda Jazz,2017,7,69054,1,PETROL,KA-05,Automatic,HatchBack,675000,5,1,White
2495,Toyota Etios Liva,2013,11,84319,2,DIESEL,KA-05,Manual,HatchBack,435000,4,3,Black
2496,Maruti IGNIS,2018,6,64570,1,PETROL,MH-49,Manual,HatchBack,490000,4,5,White
2497,Tata ALTROZ,2020,4,32282,1,PETROL,UP-53,Manual,HatchBack,697000,1,4,Blue
2498,Hyundai Verna,2018,6,61684,1,PETROL,MH-16,Manual,Sedan,460000,4,5,White
2499,Volkswagen Polo,2011,13,42942,1,PETROL,KA-01,Manual,HatchBack,341000,3,5,Blue
2500,Maruti Baleno,2019,5,46057,1,PETROL,TN-10,Manual,HatchBack,643000,2,5,Red
2501,Hyundai Elite i20,2015,9,91861,1,DIESEL,HR-36,Manual,HatchBack,491000,1,3,White
2502,Maruti S PRESSO,2021,3,45479,1,CNG,DL-8C,Manual,HatchBack,512000,4,1,White
2503,Maruti Swift Dzire,2011,13,91841,1,PETROL,TN-87,Manual,Sedan,772000,2,5,Red
2504,Honda City,2018,6,43692,1,PETROL,MH-47,Automatic,Sedan,802000,4,5,Blue
2505,Maruti Alto K10,2015,9,36019,2,CNG,HR-51,Automatic,HatchBack,309000,5,3,White
2506,Hyundai Elite i20,2018,6,35985,2,PETROL,TN-03,Manual,HatchBack,716000,5,5,White
2507,Hyundai i10,2012,12,75166,1,PETROL,MH-12,Automatic,HatchBack,286000,1,1,White
2508,Hyundai Eon,2018,6,90496,2,PETROL,MH-11,Manual,HatchBack,320000,5,1,Black
2509,Maruti Wagon R 1.0,2012,12,61504,1,PETROL,DL-2C,Manual,HatchBack,220000,5,5,White
2510,Maruti Swift,2017,7,76529,2,PETROL,TN-14,Manual,HatchBack,538000,1,2,Red
2511,Maruti Swift Dzire,2015,9,73002,2,PETROL,DL-1C,Automatic,Sedan,513000,2,5,Black
2512,Tata Tiago,2019,5,37419,1,PETROL,TN-14,Manual,HatchBack,533000,5,2,Black
2513,Maruti New Wagon-R,2021,3,44769,1,CNG,UP-78,Manual,HatchBack,606000,5,5,White
2514,Hyundai GRAND I10 NIOS,2020,4,64847,1,CNG,DL-7C,Manual,HatchBack,690000,2,2,Blue
2515,Hyundai i10,2010,14,17300,1,PETROL,AP-29,Manual,HatchBack,298000,1,1,Black
2516,Maruti Swift Dzire,2013,11,68376,1,PETROL,DL-7C,Manual,Sedan,332000,1,5,Black
2517,Maruti Dzire,2018,6,45949,1,PETROL,TS-08,Manual,Sedan,1133000,4,4,Red
2518,Mahindra Scorpio,2021,3,27153,1,DIESEL,GJ-27,Manual,SUV,1611000,2,1,White
2519,Toyota YARIS,2020,4,33437,1,DIESEL,KA-41,Automatic,Sedan,1658000,5,5,Black
2520,Hyundai Grand i10,2017,7,85374,1,PETROL,RJ-14,Manual,HatchBack,418000,5,4,White
2521,Volkswagen Polo,2017,7,54072,1,PETROL,MH-47,Manual,HatchBack,518000,3,3,Blue
2522,Renault Kwid,2016,8,101471,2,PETROL,TN-40,Manual,HatchBack,268000,2,5,Blue
2523,Mahindra Scorpio,2018,6,69010,1,DIESEL,KA-02,Manual,SUV,1052000,3,1,Blue
2524,Maruti Dzire,2019,5,91629,1,PETROL,TN-12,Manual,Sedan,521000,3,1,Red
2525,Maruti Wagon R 1.0,2011,13,38412,1,PETROL,MH-43,Manual,HatchBack,249000,1,5,Red
2526,Maruti Alto 800,2012,12,35007,2,PETROL,AP-28,Manual,HatchBack,259000,3,2,Red
2527,Honda City,2017,7,45560,1,PETROL,KA-03,Automatic,Sedan,775000,4,5,Orange
2528,Maruti Celerio,2018,6,90193,1,CNG,MH-14,Manual,HatchBack,482000,1,1,White
2529,Maruti Swift,2010,14,47741,1,PETROL,DL-3C,Manual,HatchBack,207000,1,4,Blue
2530,Mahindra Thar,2021,3,5350,1,PETROL,MH-48,Automatic,SUV,1518000,5,4,Black
2531,Tata NEXON,2022,2,29196,1,PETROL,TS-04,Manual,SUV,948000,1,1,Red
2532,Nissan MAGNITE,2022,2,3008,1,PETROL,HR-51,Manual,SUV,787000,5,2,White
2533,Hyundai Elite i20,2018,6,42849,1,PETROL,RJ-45,Manual,HatchBack,554000,5,4,Black
2534,Renault Kwid,2021,3,24619,2,PETROL,TN-14,Automatic,HatchBack,531000,1,3,Black
2535,Hyundai VENUE,2020,4,11066,1,PETROL,UP-16,Manual,SUV,1090000,5,4,White
2536,Tata Tiago,2018,6,30246,1,DIESEL,DL-7C,Manual,HatchBack,420000,5,3,Red
2537,Maruti IGNIS,2020,4,20764,1,PETROL,GJ-07,Manual,HatchBack,504000,4,4,Red
2538,Maruti Wagon R 1.0,2018,6,56733,1,CNG,MH-03,Manual,HatchBack,429000,2,3,Black
2539,Honda City,2016,8,53383,2,PETROL,UP-32,Manual,Sedan,453000,5,1,Black
2540,Maruti Swift,2012,12,31298,1,PETROL,MH-31,Manual,HatchBack,333000,1,4,Orange
2541,Hyundai Grand i10,2015,9,56719,2,PETROL,KA-04,Automatic,HatchBack,534000,5,2,Black
2542,Honda City,2014,10,52144,2,PETROL,TN-73,Automatic,Sedan,948000,4,1,Black
2543,Hyundai i20,2013,11,68161,1,DIESEL,MH-05,Manual,HatchBack,395000,2,5,Black
2544,Maruti Celerio,2017,7,78635,2,PETROL,TN-13,Automatic,HatchBack,435000,1,3,White
2545,Hyundai VENUE,2021,3,20357,2,PETROL,MH-14,Manual,SUV,781000,4,3,Red
2546,Hyundai Grand i10,2017,7,39595,1,PETROL,TS-07,Manual,HatchBack,555000,2,3,White
2547,Maruti Celerio X,2019,5,75863,1,CNG,GJ-15,Manual,HatchBack,469000,5,1,Black
2548,Maruti Eeco,2022,2,2075,1,CNG,KL-01,Manual,SUV,552000,4,1,Black
2549,Skoda SLAVIA,2022,2,60341,2,DIESEL,KA-05,Automatic,Sedan,650650,5,2,Black
2550,Toyota YARIS,2018,6,96573,1,PETROL,TN-22,Manual,Sedan,571000,3,4,Blue
2551,Nissan Micra,2018,6,89172,1,PETROL,GJ-05,Automatic,HatchBack,449000,4,3,Black
2552,Hyundai Verna,2016,8,65780,1,PETROL,TS-07,Manual,Sedan,643000,3,5,Black
2553,Maruti Swift,2019,5,48168,1,PETROL,KA-51,Automatic,HatchBack,705000,3,2,White
2554,Nissan Micra,2014,10,83190,2,PETROL,KL-53,Automatic,HatchBack,397000,4,4,White
2555,Maruti Swift Dzire,2015,9,85756,1,PETROL,WB-08,Manual,Sedan,352000,2,2,White
2556,Hyundai Grand i10,2015,9,32168,1,PETROL,KA-03,Manual,HatchBack,535000,2,2,Blue
2557,Honda City,2013,11,49586,2,PETROL,KA-03,Manual,Sedan,535000,3,1,White
2558,Hyundai Elite i20,2017,7,22447,1,PETROL,MH-12,Manual,HatchBack,640000,2,5,Black
2559,Tata Tiago,2017,7,25704,1,PETROL,HR-26,Automatic,HatchBack,508000,4,1,Black
2560,Hyundai i10,2010,14,24442,1,PETROL,BR-01,Manual,HatchBack,171000,1,5,White
2561,Hyundai Verna,2016,8,41207,1,PETROL,TN-05,Manual,Sedan,666000,5,4,Red
2562,Volkswagen Polo,2014,10,83695,1,PETROL,KL-08,Manual,HatchBack,406000,4,5,White
2563,Honda WR-V,2018,6,41825,1,PETROL,HR-26,Manual,SUV,670650,2,1,Blue
2564,Maruti Dzire,2019,5,23227,2,PETROL,WB-08,Manual,Sedan,700000,3,5,White
2565,Tata NEXON,2020,4,31011,1,PETROL,BR-06,Manual,SUV,907000,4,5,Black
2566,Tata Zest,2015,9,39280,1,PETROL,KA-03,Manual,Sedan,1018000,4,3,Black
2567,Maruti Wagon R 1.0,2017,7,32950,1,PETROL,TN-22,Manual,HatchBack,444000,1,4,Blue
2568,Maruti Ertiga,2013,11,51926,2,PETROL,MH-46,Manual,SUV,590000,2,1,White
2569,Skoda Octavia,2017,7,94157,2,DIESEL,MH-43,Automatic,Lux_sedan,1415000,2,1,Blue
